camera,date,filename,location,time,url
SM-S908B,1.December 2025,20251201_161807,20251201_161807,Monday 16:18,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::dXlRRkE4b3czM3M0R21hQ0sra1p5Zz09?height=1080
SM-S908B,1.December 2025,20251201_161802,20251201_161802,Monday 16:18,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::MnVaM1JzZnlKVjcvMU14LzUweW1QQT09?height=1080
iPhone 15 Pro Max,1.December 2025,IMG_9398,"R. da Prainha, 286 - Morro de São Paulo, Cairu - BA, 45420-000, Brazil",Monday 15:13,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::UzZuMjU1WkRBaW9JYWg5NnBwLzNsQT09?height=1080
iPhone 15 Pro Max,1.December 2025,IMG_9397_1764621598567,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Monday 15:12,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::RVVFVzJPalV5TDBVTFQzdFNaY2pMdz09?height=1080
iPhone 15 Pro Max,1.December 2025,IMG_9396_1764621628143,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Monday 15:12,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::aW9ZTnBDZDkydmJLNjF4elQrbVhrdz09?height=1080
iPhone 15 Pro Max,1.December 2025,IMG_9395_1764621647597,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Monday 15:12,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::aENrdVdJRnNOMHVEd2Y3bjVaRXRBdz09?height=1080
iPhone 15 Pro Max,1.December 2025,IMG_9394_1764621673178,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Monday 15:12,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Mk9acVNMRWlULzIvMUVDTThCOHFCUT09?height=1080
iPhone 15 Pro Max,1.December 2025,IMG_9393_1764621708460,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Monday 15:12,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::aUJtTm5KelorS0JNWW5EUnM0M0ErQT09?height=1080
iPhone 15 Pro Max,1.December 2025,IMG_9392_1764621729490,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Monday 15:12,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::K3d2UDZxR2pvK0RTN0NvTGdSTmsyQT09?height=1080
,,,,,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::djRRMjdSaWFIcHd2Q0laZVRCRUJJQT09?height=1080
iPhone 15 Pro Max,1.December 2025,IMG_9390_1764621783600,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Monday 15:12,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::RWhPa2Y2a09ER0pjREl6K0JBbDNudz09?height=1080
iPhone 15 Pro Max,1.December 2025,IMG_9389_1764621796850,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Monday 15:11,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::VmY0a2Y0TXI5YTg2NWhwZlRpQlM2UT09?height=1080
iPhone 15 Pro Max,1.December 2025,IMG_9388_1764621804584,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Monday 15:11,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::RGk0dVBpZC9selFTcitGaFpLK2RwZz09?height=1080
iPhone 15 Pro Max,1.December 2025,IMG_9387_1764621814213,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Monday 15:11,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::OWZ4MzR5SUFKcCtnZTIzVzI0blQ0Zz09?height=1080
iPhone 15 Pro Max,1.December 2025,IMG_9386_1764621823273,"R. da Prainha, 286 - Morro de São Paulo, Cairu - BA, 45420-000, Brazil",Monday 15:09,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::eG8wUC82dGl5dWhWM0Y3S0dRZHg2Zz09?height=1080
,1.December 2025,IMG_9385_1764621849460,IMG_9385_1764621849460,Monday 15:08,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::cDBYemFkVC9BcGxEd3B5YWlPUTB6UT09?height=1080
iPhone 15 Pro Max,1.December 2025,IMG_9383_1764621878074,"R. da Prainha, 286 - Morro de São Paulo, Cairu - BA, 45420-000, Brazil",Monday 15:07,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::NUYzT0hGRDBzQnFwNHJVMkdqMDRkdz09?height=1080
SM-S908B,1.December 2025,20251201_145305,20251201_145305,Monday 14:53,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Y3JGQy95ZytQSDJtSnlPcVdRQkVWQT09?height=1080
SM-S908B,1.December 2025,20251201_145303,20251201_145303,Monday 14:53,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::RjlWdTFPQ2tCSlM3eEUvNFN3OE1xdz09?height=1080
SM-S908B,1.December 2025,20251201_145300,20251201_145300,Monday 14:53,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::VmVsa0ZuRFNSa0RkM1BTdmlRMkpwZz09?height=1080
SM-S908B,1.December 2025,20251201_145231,20251201_145231,Monday 14:52,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::NDQ3OHBYdHd4U2NVWERhWGNVUjNYZz09?height=1080
SM-S908B,1.December 2025,20251201_145225,20251201_145225,Monday 14:52,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::dzdYdmFpUGIyc3lpRHRnbmVRV0R3Zz09?height=1080
SM-S908B,1.December 2025,20251201_145221,20251201_145221,Monday 14:52,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::L0h0cjZwQmVpM3dUUWNTM0lGQ01rZz09?height=1080
SM-S908B,1.December 2025,20251201_145219,20251201_145219,Monday 14:52,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::c1NGTUF2ZWFCZlZBTmlIeVhOQWgvQT09?height=1080
SM-S908B,1.December 2025,20251201_145217,20251201_145217,Monday 14:52,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::SUtoU2VCUmZaR1paQ2Y0N2FLL2RiQT09?height=1080
SM-S908B,1.December 2025,20251201_145211,20251201_145211,Monday 14:52,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Wm51N0ZwMTRQRmp5V3c5YXFMNlM3QT09?height=1080
SM-S908B,1.December 2025,20251201_130328,20251201_130328,Monday 13:03,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::NXJWNkJMdUZQRTVrSDlDK0U5aFFZdz09?height=1080
SM-S908B,1.December 2025,20251201_124015,20251201_124015,Monday 12:40,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::OG1iWWh1TVUyUXBXdm5LU09wMWRMZz09?height=1080
SM-S908B,1.December 2025,20251201_123256,20251201_123256,Monday 12:32,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::blJ2T2dqWWc1ZjNILzhHbEI0NG5NQT09?height=1080
SM-S908B,1.December 2025,20251201_123236,20251201_123236,Monday 12:32,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::aHN5bmJ5M2VPOThiTXAvUEx2Y0h5dz09?height=1080
,,,,,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::NHViVnlzMm1XWDg5a09lTGQvbE04Zz09?height=1080
SM-S908B,1.December 2025,20251201_123206,20251201_123206,Monday 12:32,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::OWIzbmQzN3dGcmtrNHNNQmp1OUp1Zz09?height=1080
SM-S908B,1.December 2025,20251201_123201,20251201_123201,Monday 12:32,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Rk95bUM5ajFWcTJxQlRVbUdpQ2FVUT09?height=1080
SM-S908B,1.December 2025,20251201_123154,20251201_123154,Monday 12:31,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::MFhuYzZqanhLYlFWcmlMc2hNZlo1dz09?height=1080
SM-S908B,1.December 2025,20251201_123152,20251201_123152,Monday 12:31,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::RFNyL0F5MFhLRU1ReGc1TmRSNmhIQT09?height=1080
SM-S908B,1.December 2025,20251201_123151,20251201_123151,Monday 12:31,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::cE1wdHhGU2FNSVc0ZXJoejRab3BoUT09?height=1080
,30.November 2025,IMG_9382_1764621910379,IMG_9382_1764621910379,Sunday 20:42,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Z1VabU9QcHlRRUdyUWJ2RGliMWFtZz09?height=1080
,30.November 2025,IMG_9381_1764621925164,IMG_9381_1764621925164,Sunday 20:42,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::N3BxZVFrMWpPcy8vZEhic1VXU2Ezdz09?height=1080
iPhone 15 Pro Max,30.November 2025,IMG_9380_1764637608314,"R. da Prainha, 286 - Morro de São Paulo, Cairu - BA, 45420-000, Brazil",Sunday 20:42,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::dy9HeS9xN3dtUGZDclIzSlJnMXV3dz09?height=1080
iPhone 15 Pro Max,30.November 2025,IMG_9379_1764637723842,"R. da Prainha, 286 - Morro de São Paulo, Cairu - BA, 45420-000, Brazil",Sunday 20:42,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::S2tGRTMwdlNRNkZ4V3Q2UjExN3g3QT09?height=1080
iPhone 15 Pro Max,30.November 2025,IMG_9378_1764702431935,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Sunday 19:03,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::RW4vMDFnaXBEeSt4Y0tnTGVTVFBxUT09?height=1080
iPhone 15 Pro Max,30.November 2025,IMG_9377_1764702437724,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Sunday 19:02,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::K2w1V0p6bUE2cEhMdDFMbkw4Nklhdz09?height=1080
iPhone 15 Pro Max,30.November 2025,IMG_9376_1764702456903,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Sunday 19:02,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::c29IV0FzNVFtdEQ2bFZVRUpsYlFMUT09?height=1080
iPhone 15 Pro Max,30.November 2025,IMG_9375_1764702463687,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Sunday 19:01,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::NWwxdmF0MERiUjFhWTVEbTNKM0lVdz09?height=1080
SM-S908B,30.November 2025,20251130_180535,20251130_180535,Sunday 18:05,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::NlEyTHpERExMV2pjTHIvdzR6bVNKZz09?height=1080
SM-S908B,30.November 2025,20251130_180529,20251130_180529,Sunday 18:05,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::YytMelhlTkk2UFVSSEpWRXVEZVJDUT09?height=1080
SM-S908B,30.November 2025,20251130_180522,20251130_180522,Sunday 18:05,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::SEtFQ0JHVGhadmx2a3NTR21LV1R3dz09?height=1080
SM-S908B,30.November 2025,20251130_180520,20251130_180520,Sunday 18:05,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::WjZlK2UyMkM3cDR4K0NaWDdoeVovdz09?height=1080
SM-S908B,30.November 2025,20251130_180332,20251130_180332,Sunday 18:03,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::S3p4ZEdObDYzKzk3ZUhtcFM0YzdUdz09?height=1080
SM-S908B,30.November 2025,20251130_180329,20251130_180329,Sunday 18:03,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Q2c4SEc0UTJpSlpBdEQyRUN3ZEZpUT09?height=1080
SM-S908B,30.November 2025,20251130_180317,20251130_180317,Sunday 18:03,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::Wk4wQ0doQk44REM1U3R5TXJ6S2RWdz09?height=1080
SM-S908B,30.November 2025,20251130_180315,20251130_180315,Sunday 18:03,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::dFRDaVZxc0w5SFQzeUlHVmFoeVorZz09?height=1080
SM-S908B,30.November 2025,20251130_180313,20251130_180313,Sunday 18:03,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::VjFiUzlUYjEyeDdmMWthaWYyWEp3dz09?height=1080
SM-S908B,30.November 2025,20251130_180243,20251130_180243,Sunday 18:02,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::RDY2WTdybzRZU1pFQytWNEtRSHdaZz09?height=1080
SM-S908B,30.November 2025,20251130_180241,20251130_180241,Sunday 18:02,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::UTNUS1NtM0VNMytvemgzMHRXcmR5QT09?height=1080
SM-S908B,30.November 2025,20251130_180236,20251130_180236,Sunday 18:02,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::MzVpQklTZVlTMzVPUE9pU2h0SkdjQT09?height=1080
SM-S908B,30.November 2025,20251130_180231,20251130_180231,Sunday 18:02,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::OUF1aC9TOXN5aklYREI0RzAwNDdJZz09?height=1080
SM-S908B,30.November 2025,20251130_180221,20251130_180221,Sunday 18:02,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::bDRLbVJSd1RWRlhEV0JLVUd1Mk9NQT09?height=1080
iPhone 15 Pro Max,30.November 2025,IMG_9373,"Quarta Praia em - Morro de São Paulo, Cairu - BA, 45428-000, Brazil",Sunday 17:38,https://thumbnailer-proxy-0.prod.mdl.swisscom.ch/thumbnail/Storage::Photos::Asset::MnRWa1ZqV01sM3FYcitvUkl1Y2NZdz09?height=1080
